"","control_A","control_B","ph5h_A","ph5h_B","LPS_A","LPS_B","ph5hLPS_A","ph5hLPS_B","X1","X2","X3","X4"
"Grpr",0,0,0.03968,0.0372172,0,0,0,0,0,0,0,0
"Grrp1",0,0,0,0,0,0,0,0,0,0,0,0
"Grsf1",57.171004,57.08314224,41.833265,36.30745,41.165066,34.9191,35.594762,28.11744,0,0,0,0
"Grtp1",5.82906,4.44782,4.0846514,4.7430264,3.31249,2.2737786,2.291949,2.433087,0,0,0,0
"Grwd1",11.772269,11.775317,3.55909,4.60406,9.92299,10.974693,3.82969,5.901311,0,0,0,0
"Grxcr1",0,0,0,0,0,0,0,0,0,0,0,0
"Grxcr2",0,0,0,0,0,0,0,0,0,0,0,0
"Gsap",8.022198452401,9.748858093,7.505551,7.903605,43.215515,46.038629,11.033019,13.895676,0,0,0,0
"Gsc",0,0.0816969,0,0,0,0,0,0,0,0,0,0
"Gsc2",0,0,0,0,0,0,0,0,0,0,0,0
"Gsdma",0.0304562,0,0,0.0685478,0.173422,0.0361374,0,0.0873513,0,0,0,0
"Gsdma2",0.0675805,0.156948,0,0.152357,0.158687,0.24033,0.0757162,0.585805,0,0,0,0
"Gsdma3",0,0,0,0,0,0,0,0,0,0,0,0
"Gsdmc",0,0,0,0,0,0,0,0,0,0,0,0
"Gsdmc2",0,0,0,0,0,0,0,0,0,0,0,0
"Gsdmc3",0,0,0.0730066,0,0,0,0,0,0,0,0,0
"Gsdmc4",0.0854451,0.0497279,0,0,0,0.101352,0.095841,0,0,0,0,0
"Gsdmcl-ps",0,0,0,0,0,0,0,0,0,0,0,0
"Gsdmcl1",0,0,0,0,0,0,0,0,0,0,0,0
"Gsdmcl2",0,0.0518998,0,0.0502187,0.050771,0,0,0.0425967,0,0,0,0
"Gsdmd",57.4914,59.07,50.1608,55.7719,137.985,115.913,51.5215,50.4712,0,0,0,0
"Gsdme",17.254609,18.7483205,6.565379,8.498388,6.0511137,6.6752063,6.043723,8.1583943,0,0,0,0
"Gse1",10.722179,9.583752,36.842947,36.504383,4.564516,6.0346674,31.150642,28.0617637,0,0,0,0
"Gsg1",0.840514,0.389782,0.403826,0.379262,0.191201,0.199185,0.188198,0.240234,0,0,0,0
"Gsg1l",0.234362,0.170291,0.827955,0.969247,0.0773225,0.147497,0.327714,0.64757,0,0,0,0
"Gsg1l2",0,0,0,0,0,0,0,0,0,0,0,0
"Gsk3a",78.82148,86.80693,74.10067,76.69987,65.98821,76.16666,64.56715,61.07818,0,0,0,0
"Gsk3b",36.2183254,33.8760144,52.53079,50.802756891,25.354364,25.600607,55.99486,56.134721,0,0,0,0
"Gskip",16.635454,18.251478,9.961892,9.947101,13.549634,14.944337,8.30466,9.470232,0,0,0,0
"Gsn",441.11928,461.311998,368.82909,392.14522,252.74777,261.99975,317.348655,313.560316,0,0,0,0
"Gspt1",84.394996,88.43195,78.61071,84.90345,145.693702,178.27989,107.94331,122.18484,0,0,0,0
"Gspt2",3.347479,2.822589,1.157133,1.374751,0.929538,0.639651,0.8796038,0.482174,0,0,0,0
"Gsr",38.27825,37.760792,20.58707,21.88113,72.26267,72.94692,25.02810956,30.03476,0,0,0,0
"Gss",17.63481,19.398062,21.7268015,22.1379634,16.035119,16.6199033,17.682191309,15.859934,0,0,0,0
"Gsta1",0,0.171036,0,0,0,0,0,0,0,0,0,0
"Gsta2",0,0,0,0.148641,0.600026,0,0,0,0,0,0,0
"Gsta3",1.556865,1.471886,3.0359208,2.7159887,0.843688,1.6628642,1.934372,2.20577965,0,0,0,0
"Gsta4",0.190615,0,0,0,0,0.225795,0,0,0,0,0,0
"Gstcd",5.927466,8.258775,8.859618,9.015785,7.144577,6.626298,8.281364,10.132662,0,0,0,0
"Gstk1",9.966475,10.1799,9.449183,7.8747,6.78128,5.98658,7.80307,7.40795,0,0,0,0
"Gstm1",231.3706,226.5519,202.31251,182.3538,192.03946,202.82702,148.38298,134.5759,0,0,0,0
"Gstm2",4.293505,3.868991,4.35241,3.41858,2.55246,3.27076,4.064161,3.750635,0,0,0,0
"Gstm2-ps1",0.16558,0,0,0.193064,0,0.200963,0,0.161159,0,0,0,0
"Gstm3",0,0,0,0,0,0,0.077254,0.0656887,0,0,0,0
"Gstm4",14.979448,14.83215,13.17028,11.040435,8.68754303805,8.9154,8.88308,8.520062,0,0,0,0
"Gstm5",13.3881,12.43995,13.40033,10.2992,9.017044,7.400221678,12.86709,8.02321,0,0,0,0
"Gstm6",0.3163424,0.182091,0.380888,0.268256,0,0.439053,0.177563,0.151119,0,0,0,0
"Gstm7",0.403322,0.6968925,0.7407378,1.3974778,0.694177,1.4488268,0,2.310143,0,0,0,0
"Gsto1",125.032209,128.685527,129.269727,129.03745,84.9455,82.768173,120.754575,114.212311,0,0,0,0
"Gsto2",0.767913,0.456361,0.50297,0.2361,0.149039,0.232904,0.26906,0.624675,0,0,0,0
"Gstp-ps",0,0,0.329498,0.951148,0,0,0.82029,0.427266,0,0,0,0
"Gstp1",4.68624,6.01008,6.6254,7.19538,2.81012,4.1596,5.16758,5.72042,0,0,0,0
"Gstp2",0,0,0,0,0,0,0,0,0,0,0,0
"Gstp3",0,0,0,0,0,0,0,0.140309,0,0,0,0
"Gstt1",0.621737,0.720484,0.960242,0.853633,3.13139,3.89349,1.947189,1.080793,0,0,0,0
"Gstt2",9.68986809,9.265263,7.17345,5.7762627,8.080197,4.6553835,5.311338,6.059685,0,0,0,0
"Gstt3",9.483732,13.129012,7.53456,5.083535,3.9475282,5.358445,3.702348,5.1075334,0,0,0,0
"Gstt4",0,0,0,0,0.550569,0.468199,0,0,0,0,0,0
"Gstz1",18.038637,19.346509,17.874927,15.105126,9.822761,10.849457,16.785738,14.135291,0,0,0,0
"Gsx1",0,0,0,0,0,0,0,0,0,0,0,0
"Gsx2",0,0,0,0,0,0,0,0,0,0,0,0
"Gtdc1",13.888172,11.4565498,9.42015281,12.7768419,21.5677152,13.76692246951,12.025897,12.7889151,0,0,0,0
"Gtf2a1",18.81594,19.43365,12.163902,15.23979,15.42419,17.09673,9.3253,9.362828,0,0,0,0
"Gtf2a1l",0,0,0,0,0,0,0,0,0,0,0,0
"Gtf2a2",61.334562,55.244156,46.94567905,52.457218,32.274916,29.342133,42.585061,43.270261,0,0,0,0
"Gtf2b",70.841058,75.2488971,23.465428,23.857358,140.867943,132.199024,44.650654,51.844375,0,0,0,0
"Gtf2e1",9.57037,8.88184,5.2210825,6.16616,10.7578873,10.9443,7.1277498,7.0243357,0,0,0,0
"Gtf2e2",32.756738,28.360265,28.715091,24.1462693879,24.169713,23.775103,21.466168,19.617135,0,0,0,0
"Gtf2f1",85.6351,87.4757,68.9694,82.8449,123.903,120.466,85.0025,80.7125,0,0,0,0
"Gtf2f2",26.5049,29.6907,20.2107,21.8618,36.3462,29.4436,22.7482,24.0385,0,0,0,0
"Gtf2h1",56.41552,56.2042439,23.35818,27.3167750105297,48.5913728762,50.6672267,21.752161700636,21.49121,0,0,0,0
"Gtf2h2",24.251076,25.555625,38.00695,39.084587,9.6453869,9.444394,23.955148,27.057803,0,0,0,0
"Gtf2h3",12.8252909,13.631049,7.021321,6.760031,10.821778,12.361819,6.063749,5.607968,0,0,0,0
"Gtf2h4",22.062038,19.632848,11.531189,12.935292,15.049251,13.251042,11.16514,10.609037,0,0,0,0
"Gtf2h5",74.323452,73.138891,76.82532,75.71514,51.869154,49.301523,66.56449,60.905683,0,0,0,0
"Gtf2i",45.793309721,43.4337180799344,31.2965613587491,34.1014972806095,15.1370784,14.5626050034036,21.3652234855,18.60774,0,0,0,0
"Gtf2ird1",13.484428214695,11.7799339374,11.3750780037,11.937975868795,4.1436783065035,4.04204837374291,8.87561904775,7.91501915393,0,0,0,0
"Gtf2ird2",7.271162,6.027776686416,2.04831,2.35641,7.178479,7.169662,6.009921,6.136096,0,0,0,0
"Gtf3a",52.06069,55.48297,31.03922,27.64284,21.450032,22.84076,18.073009,18.584128,0,0,0,0
"Gtf3c1",15.5109171,17.13581584224,12.4565617,14.8807653007064,8.3757837,9.215912,8.69602600168301,10.598362,0,0,0,0
"Gtf3c2",53.51508,47.1253769317,27.284107,35.20192,30.81915299,38.50399735,30.140833,26.690751,0,0,0,0
"Gtf3c3",13.07776,14.53226,9.37702,14.103292,12.92204,12.9387,13.15289,11.75013,0,0,0,0
"Gtf3c4",14.116319,13.673429,17.38427,20.397413,5.776555,5.02137,8.303705,6.621084,0,0,0,0
"Gtf3c5",12.726643,13.183529,7.058457,9.126295,14.939968,15.889216,7.545453,8.816468,0,0,0,0
"Gtf3c6",44.546691,50.40049,26.64150100405,20.13979,51.15072,39.94752,20.18211,20.70012,0,0,0,0
"Gtpbp1",16.4662,18.5249,27.4026,28.2493,15.3174,19.2258,27.8094,30.8507,0,0,0,0
"Gtpbp10",11.4368355,10.2184439,4.913578,6.549943,8.00565671447,8.182302,6.53326,5.417785,0,0,0,0
"Gtpbp2",124.385272,104.14698,112.485514,115.81882,204.094072,195.21648,103.550036000701,133.809586,0,0,0,0
"Gtpbp3",18.464024,15.80084,5.79272200471984,6.22027600115073,12.8637,9.587523,3.819686,3.6746526675,0,0,0,0
"Gtpbp4",29.916697,32.207998,19.687359,20.87194,39.021698,33.70076,25.50529,27.91558,0,0,0,0
"Gtpbp4-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"Gtpbp4-ps2",0,0,0,0,0,0,0,0,0,0,0,0
"Gtpbp4-ps3",0,0,0,0,0,0,0,0,0,0,0,0
"Gtpbp4-ps4",0,0,0,0,0,0,0,0,0,0,0,0
"Gtpbp4-ps5",0,0,0,0,0,0,0,0,0,0,0,0
"Gtpbp4-ps6",0,0,0,0,0,0,0,0,0,0,0,0
"Gtpbp4-ps7",0,0,0,0,0,0,0,0,0,0,0,0
"Gtpbp6",27.225204390075,25.010865,12.647857,17.068178,34.851965,24.286361,14.277842,16.658354,0,0,0,0
"Gtpbp8",24.2313,21.04059,8.163551,10.310645,16.66594,12.7981,6.04558,9.66893,0,0,0,0
"Gtse1",28.1353,32.1472,86.2664,79.0525,15.1171,19.5884,46.4397,45.3068,0,0,0,0
"Gtsf1",0.28863703,0.331536,0,0,0,0.201472,0.380037,0.336548,0,0,0,0
"Gtsf1l",0,0,0,0,0,0,0,0,0,0,0,0
"Gtsf2",0,0,0,0,0,0,0,0,0,0,0,0
"Guca1a",18.8219,17.2121,23.802,25.2113,16.9173,16.8452,22.271,23.3152,0,0,0,0
"Guca1b",0.155286,0.4871034,0.186404,0.1820661,0.540936,0.698013,0.232143,0.296508,0,0,0,0
"Guca2a",0,0,0,0.202294,0,0,0,0,0,0,0,0
"Guca2b",0.174184,0,0.209602,0,0,0,0,0.165008,0,0,0,0
"Gucd1",20.20271,19.012945,10.254619,10.044741,12.967444,16.8623492,30.335598,38.335389,0,0,0,0
"Gucy1a1",0,0,0.0318593,0,0,0,0,0.0253899,0,0,0,0
"Gucy1a2",0.1141078,0.1275168,0.0503558,0.0789056,0.00714172,0.0301877,0.112246,0.0243279,0,0,0,0
"Gucy1b1",0,0,0,0,0.0295688,0,0,0,0,0,0,0
"Gucy1b2",0,0,0,0.0368277,0.037263,0,0,0,0,0,0,0
"Gucy2c",0,0,0,0,0,0.0250606,0,0.0201995,0,0,0,0
"Gucy2d",0,0,0,0,0,0,0.0259917,0,0,0,0,0
"Gucy2e",0,0,0,0,0,0,0,0.00916696,0,0,0,0
"Gucy2f",0,0,0,0,0,0,0,0,0,0,0,0
"Gucy2g",0,0.0258324,0.0265727,0,0.126146,0.184006,0.0994707,0.190681,0,0,0,0
"Guf1",17.409334,17.106648,14.5254149,18.537257,7.885095,8.372645,13.361346,12.201343,0,0,0,0
"Guk1",37.078037,37.913715,33.52935,32.61532,23.153236,27.121277,28.983932,32.50326,0,0,0,0
"Gulo",0,0,0,0,0,0,0,0,0,0,0,0
"Gulp1",0.251842,0.0731417,0.0755932,0.0709562,0.286587,0.0746425,0.0705551,0,0,0,0,0
"Gusb",651.65788,655.4416,679.187076,639.347305918,439.15529,401.419259,564.8105840984,514.42561372234,0,0,0,0
"Gvin1",6.48348,10.05818,0.342111,1.5554910029,158.7257,134.4953,7.29212,14.11155,0,0,0,0
"Gxylt1",23.41536,23.24078,16.65469,17.76371,8.70144,9.1468,12.26406,11.72161,0,0,0,0
"Gxylt2",0.0591107,0.0377338,0.012894,0.059723,0.0268768,0.0258024,0.0617416,0.0209935,0,0,0,0
"Gyg",292.0320066,240.03464,285.48321,248.4025,75.67156,65.9098,218.047516,179.838984320737,0,0,0,0
"Gykl1",0.042676,0,0,0,0.0485867,0.253104,0.28721,0.326139,0,0,0,0
"Gypa",0,0,0,0,0,0,0,0,0,0,0,0
"Gypc",12.694493,11.386513,5.1977,5.26762,13.383841,13.511255,16.2255,16.047115,0,0,0,0
"Gys1",12.2220306468,13.405175,3.672262,4.573456,11.297345,18.305535,4.687162,6.140899,0,0,0,0
"Gys2",0,0,0,0,0,0,0,0,0,0,0,0
"Gzf1",14.9217,13.565035,8.31681,9.623457,7.765829,7.248004,4.3344,5.707859,0,0,0,0
"Gzma",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmb",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmc",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmd",0,0,0,0,0,0,0,0,0,0,0,0
"Gzme",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmf",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmg",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmk",0,0,0,0,0,0,0,0,0,0,0,0
"Gzmm",0.830319,0.883675,3.24037,3.715577,0.533444,0,1.70538,1.18774,0,0,0,0
"Gzmn",0,0,0,0,0,0,0,0,0,0,0,0
"H13",78.709498,83.95122,74.789589,80.642517,67.531908,71.596715,72.755569,71.510955,0,0,0,0
"H1f0",85.5424,72.3779,76.3408,71.4853,34.9633,32.8981,59.4651,52.3342,0,0,0,0
"H1f1",0,0.555697,0,0,0,0,0,0,0,0,0,0
"H1f10",2.50773,3.167,3.36581,3.65921,2.43343,2.36027,3.63495,3.58614,0,0,0,0
"H1f11-ps",0,0,0,0,0,0,0,0,0,0,0,0
"H1f2",117.439,94.0573,202.339,183.237,32.4002,24.1862,145.903,139.601,0,0,0,0
"H1f3",0.934488,2.20903,1.95779,0.919757,0.310773,0.481537,0.606161,0.644567,0,0,0,0
"H1f4",0.154736,1.08997,0.647624,1.07003,0.938737,0.316789,0,0.256074,0,0,0,0
"H1f5",0.399828,1.07651,0.320465,0.301356,0.151415,0.315438,0.148871,0.126573,0,0,0,0
"H1f6",0,0,0,0.154379,0,0,0,0,0,0,0,0
"H1f7",0,0,0,0,0,0,0,0,0,0,0,0
"H1f8",0,0.143647,0,0,0,0,0.362814,0.385964,0,0,0,0
"H2-Aa",4.48995,4.186246,3.46668,6.14923,5.74576,6.65084,3.59111,5.19563,0,0,0,0
"H2-Ab1",3.470011,4.18284,3.83036,5.2692,17.891624,28.32126,5.06791,7.42501,0,0,0,0
"H2-Bl",0.174024,0,0.33925,0.731029,0.421662,0,0.10561,1.34359,0,0,0,0
"H2-D1",1417.3389,1528.1437,1867.2902,1980.1804,2011.3731,1985.9378,1912.1612,2022.0641,0,0,0,0
"H2-DMa",16.3295,13.51562,21.18475,20.65291,11.64431,14.67941,17.70285,17.90266,0,0,0,0
"H2-DMb1",42.86332,38.146215,52.250309,47.277649,28.335378,30.01254,45.92442,43.08789,0,0,0,0
"H2-DMb2",1.07008,1.105,0.7201338,0.662016,0.259864,0.0970448,0.179741,0.487961,0,0,0,0
"H2-Ea-ps",0,0,0,0,0,0,0,0,0,0,0,0
"H2-Eb1",2.66432,2.86216,2.74261,4.1204,7.53413,8.66085,3.58067,6.02263,0,0,0,0
"H2-Eb2",0,0,0.0458582,0,0.0434094,0.0904543,0.0429507,0.0364301,0,0,0,0
"H2-K1",935.76693,1040.70597,1657.3498,1807.59538,2365.033901,2224.75528,2025.99997,2190.439388,0,0,0,0
"H2-K2",21.2058,15.1265,72.6007,68.4559,59.9021,47.6097,69.5299,67.5838,0,0,0,0
"H2-Ke6",29.76363,35.30127,46.58188,48.23162,20.41824,19.610018,35.3724,35.46621,0,0,0,0
"H2-M1",0,0,0,0,0,0,0,0,0,0,0,0
"H2-M10.1",0,0,0,0,0,0,0,0,0,0,0,0
"H2-M10.2",0.0817768,0,0,0.0922497,0.186047,0.290753,0.130691,0,0,0,0,0
"H2-M10.3",0.0544641,0,0,0,0,0.0645895,0,0,0,0,0,0
"H2-M10.4",0,0,0,0,0,0,0,0,0,0,0,0
"H2-M10.5",0,0,0,0,0,0,0,0,0,0,0,0
"H2-M10.5-ps1",0,0.231407,0.12015,0,0,0,0.176039,0.144252,0,0,0,0
"H2-M10.6",0,0,0,0,0,0,0.0702368,0,0,0,0,0
"H2-M11",0,0,0,0,0,0.109056,0,0.0876789,0,0,0,0
"H2-M2",1.011771,1.80451,2.46856,3.507692,148.7741,163.8197,51.6255,66.4396,0,0,0,0
"H2-M3",35.3918,36.6029,61.3796,65.5538,70.2963,55.0227,70.8625,85.2455,0,0,0,0
"H2-M5",0,0,0,0,0,0,0,0.286274,0,0,0,0
"H2-M6-ps",0,0,0.214117,0.402238,0.506784,0.105594,0.199507,0.254646,0,0,0,0
"H2-M9",0,0,0,0,0,0,0,0,0,0,0,0
"H2-Oa",0.251884,0.194683,0.100848,0.0947134,0.859483,0.49743,0.637779,0.559947,0,0,0,0
"H2-Ob",0.529076,0.894561,1.31518,1.455445,1.77049,0.959499,1.206269,1.420943,0,0,0,0
"H2-Pa",0,0,0,0,0,0,0,0,0,0,0,0
"H2-Pb",0,0,0,0,0,0,0,0,0,0,0,0
"H2-Q1",0.236307,0.215756,0.579681,0.511327,0.321637,0.211027,0.769542,0.752545,0,0,0,0
"H2-Q10",1.34139,1.0040089,6.05761,5.5191,4.18403,3.52114,6.79515,10.8602,0,0,0,0
"H2-Q2",0.0858088,0.172487,0.0945891,0.0850356,0.33716,0.168318,0.162931,0.208434,0,0,0,0
"H2-Q3",0,0,0,0.195995,0,0,0,0,0,0,0,0
"H2-Q4",44.89489,52.81363,170.1463,196.87,276.8073,238.8093,221.8077,278.4373,0,0,0,0
"H2-Q5",10.623857,8.38009,53.15913,52.26661,39.85483,45.68086,117.4932,128.8999,0,0,0,0
"H2-Q6",3.64933,3.30185,21.6689,25.1133,29.5813,31.507,65.2067,83.1523,0,0,0,0
"H2-Q7",2.490549,3.079324,29.286147,38.69904,42.400323,42.982971,104.53458,150.81805,0,0,0,0
"H2-T-ps",7.74532,9.61175,27.7829,32.2295,4.17679,6.41022,21.0732,24.4077,0,0,0,0
"H2-T10",5.201634,5.34173,5.2639,6.61215,13.70643,13.08598,8.49049,7.99939,0,0,0,0
"H2-T22",54.97968,54.255802,63.661803,71.709513,212.979763993039,175.391703,65.489,76.37822,0,0,0,0
"H2-T23",128.1117028,128.34521,158.35331,182.32838,284.36953,237.77076,184.05591,209.1307,0,0,0,0
"H2-T24",5.54199,7.012499,4.173514,6.662609,35.66073,34.00822,3.65777,5.869978,0,0,0,0
"H2-T3",0,0,0.196676,0.3534983,0.176936,0,0,0.1482406,0,0,0,0
"H2ab1",0,0,0,0,0,0,0,0,0,0,0,0
"H2ab2",0,0,0,0,0,0,0,0,0,0,0,0
"H2ab3",0,0,0,0,0,0,0,0,0,0,0,0
"H2ac1",0,0,0,0,0,0,0,0.313418,0,0,0,0
"H2ac10",0,1.95322,0.788176,1.41342,0,1.09982,0.91641,0.44743,0,0,0,0
"H2ac11",1.44739,1.33312,0,0,1.84433,1.65967,0,1.28522,0,0,0,0
"H2ac12",0,0,0,0,0,1.50429e-07,0,0,0,0,0,0
"H2ac13",0.129152,1.30616,0,0,0,0,0,0,0,0,0,0
"H2ac14",0,0,0,0,0,0,0,0,0,0,0,0
"H2ac15",0.333781,0.903443,0,0,0,0.436486,0,0,0,0,0,0
"H2ac18",9.46719,14.2218,9.71483,3.03586,6.1594,6.41104,16.6919,16.8081,0,0,0,0
"H2ac19",32.7518,33.2384,86.3897,102.645,34.3874,21.0914,72.8153,76.0608,0,0,0,0
"H2ac20",0,0,0.26564,0,0.252609,0,0,0.213614,0,0,0,0
"H2ac21",0,0,0,0,0,0,0,0,0,0,0,0
"H2ac4",0,0.51576,1.14344,0,0.55464,0,0,0,0,0,0,0
"H2ac5-ps",0,0,0.761422,1.47544,0,0,0.582557,0,0,0,0,0
"H2ac6",0,0,0.732634,0,0,0,1.51367,1.12031,0,0,0,0
"H2ac7",1.13591,0,1.12092,0.817844,0,0,0,0.51372,0,0,0,0
"H2ac8",0,2.22575,1.86223,0,1.80869,1.70795,3.77878,2.62249,0,0,0,0
"H2af-ps",0,0,0,0,0,0,0,0,0,0,0,0
"H2afy3",0,0,0.0983135,0.0923278,0,0,0.0916483,0.0779957,0,0,0,0
"H2aj",38.0269,52.2658,80.4621,70.2547,40.549,25.90743,56.7865,58.4352,0,0,0,0
"H2al1a",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1b",0,0,0.01069,0,0,0,0.0103714,0,0,0,0,0
"H2al1c",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1d",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1e",0,0,0.267897,0,0,0,0.246727,0,0,0,0,0
"H2al1f",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1g",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1h",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1i",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1j",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1k",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1m",0.206264,0,0,0.468039,0.233979,0.243732,0,0.390102,0,0,0,0
"H2al1n",0,0,0,0,0,0,0,0,0,0,0,0
"H2al1o",0,0,0,0,0,0,0,0,0,0,0,0
"H2al2a",0,0,0,0,0,0,0,0,0,0,0,0
"H2al2b",0,0,0,0,0,0,0,0,0,0,0,0
"H2al2c",0,0,0,0,0,0,0,0,0,0,0,0
"H2al3",0,0,0,0,0,0,0,0,0,0,0,0
"H2ap",0,0,0,0,0,0,0,0,0,0,0,0
"H2aw",13.9551,12.8457,21.1549,20.8106,17.4869,13.1532,15.1207,14.0875,0,0,0,0
"H2ax",50.8793,60.1491,22.3987,23.4645,16.2346,14.0454,16.6745,19.9529,0,0,0,0
"H2az1",932.22337,974.83738,726.37746,727.886404,640.627205,439.923612,622.60454,610.38722,0,0,0,0
"H2az2",114.7894,101.7834,144.2141,131.5515,35.93965,35.5212,108.909,104.0028,0,0,0,0
"H2bc1",0,0,0,0,0,0,0,0,0,0,0,0
"H2bc11",1.04916,1.02922,1.36776,2.86938,0.933259,1.07035,1.47304,0.533098,0,0,0,0
"H2bc12",0,1.01053,0,0,0,0.746891,0,0.468986,0,0,0,0
"H2bc13",0,0,0.571632,1.3313,0,0,0,0.670756,0,0,0,0
"H2bc15",1.68987,3.56356,0,2.32814,0,0.600184,0,1.13096,0,0,0,0
"H2bc18",0.688991,0.39088,0.834946,0.393792,0,0,0,0.324605,0,0,0,0
"H2bc21",8.41804,8.29115,5.98467,5.64853,1.80876,1.54531,3.27972,2.43923,0,0,0,0
"H2bc3",0.576136,0,0.728906,0.815014,0.826161,0.422566,0.388183,0.925954,0,0,0,0
"H2bc4",88.3357,81.1577,805.727,795.743,37.8959,34.7519,683.782,712.789,0,0,0,0
"H2bc6",0.335059,0.717255,0.22462464361,0.310388317184,0.231041,0.29663884767,0.15981901346,0.365576684978,0,0,0,0
"H2bc7",0,0,0,0.324015,0.354085,0,0,0,0,0,0,0
"H2bc8",1.76736,1.91779,11.0165,9.3861,0,0.816342,5.68972,3.1977,0,0,0,0
"H2bfm",0,0,0,0,0,0,0,0,0,0,0,0
"H2bu1-ps",0.252685,0.288522,0,0.301381,0,0.298439,0.317495,0,0,0,0,0
"H2bu2",0.170772,0.196363,5.75468,5.99066,0,0,4.54669,5.3407,0,0,0,0
"H3c1",0,0.610649,0,0,0,0.244372,0.321081,0,0,0,0,0
"H3c10",0,0.686012,0,0,0,0,0,0,0,0,0,0
"H3c11",0,0.686012,0,1.24921,1.03723,0.360802,0,1.77878,0,0,0,0
"H3c13",0,0,0.55661,0.400799,0.315804,0.689316,0,0,0,0,0,0
"H3c14",3.3427637,3.1294342,2.728532,1.8439468,1.0211461,0.7226032,1.6349768,1.1510054,0,0,0,0
"H3c15",2.04957,1.91274,0.185074,1.34439,0.797503,0.811751,0,0.118436,0,0,0,0
"H3c2",0.517122,1.04015,0.247256,0.567908,0,0.398625,0,0.223676,0,0,0,0
"H3c3",0,0.718392,0.282786,0,0,0,0.66306,0,0,0,0,0
"H3c4",0.595775,2.7686,0.880989,0.704176,0,0.457477,1.46637,1.08973,0,0,0,0
"H3c6",0.345176,0,0,0,0.130774,0.272449,0.271659,0.1094,0,0,0,0
"H3c7",0.22953,0,0.407642,0,0,0.267741,0,0,0,0,0,0
"H3c8",0.896066,0.50597,0.347348,1.55874,0,0,0.367506,0.939887,0,0,0,0
"H3f3a",1142.06771,1064.79033,1199.54129,1184.9726,1192.52983,1130.81149,1175.17847,1123.783445,0,0,0,0
"H3f3a-ps1",0.709482,0.821518,0,0.835122,0,0.763962,0.46642,0.734958,0,0,0,0
"H3f3a-ps2",2.82677,0,0,0,1.28528,0.83846,0,0,0,0,0,0
"H3f3b",527.69106,508.72273,901.52632,832.4192,936.6168,866.56705,893.62806,901.1328,0,0,0,0
"H3f3c",0,2.79218,0,0.973765,0.801566,0,0.161077,1.83947,0,0,0,0
"H3f4",0,0,0,0,0,0,0,0,0,0,0,0
"H4c1",0.264806,0,0,1.05274,0.400529,0,0,0.2266,0,0,0,0
"H4c11",0.13577,0.477899,0.373387,0.149738,0,0,0,0.24882,0,0,0,0
"H4c12",2.1194,0.943218,0,2.33482,0.352223,0,0.723869,1.41328,0,0,0,0
"H4c14",0.265481,0.123481,0.0637376,0,0.120871,0,0,0.101375,0,0,0,0
"H4c2",1.01099,0,0.536195,0,1.09114,0.415469,0,0.396221,0,0,0,0
"H4c3",0,0,0.528262,0,0,0,0,0,0,0,0,0
"H4c4",0.732371,1.53974,0.824067,1.87076,0,0,0.768196,0,0,0,0,0
"H4c6",0.34816,0,0.420474,0.43071,0,0.390987,0,0,0,0,0,0
"H4c8",0.850902,1.07869,1.39445,0.98306,1.03199,0.310362,0.948957,0.745471,0,0,0,0
"H4c9",8.22215,9.71199,18.9734,19.9743,3.71934,3.52724,18.3424,14.423,0,0,0,0
"H4f16",0.267781,0.113251,0.176277,0.110428,0.0801256,0.0506413,0.351112,0.401701,0,0,0,0
"H60b",4.31908,3.55127,5.63639,5.44556,7.41687100005,5.05257,7.2554141684,6.327554,0,0,0,0
"H60c",0.140585,0.0409391,0.0843514,0.158241,0.240127,0.0833946,0,0.134363,0,0,0,0
"H6pd",18.812593,17.83209,16.10052,21.1772619,6.28134,8.816372,13.743051,13.86992,0,0,0,0
"Haao",0.513876,0.937158,3.70263,4.55249,0.0835185,0.261025,1.89121,3.49942,0,0,0,0
"Habp2",0,0,0,0,0,0,0,0,0,0,0,0
"Habp4",14.4079855,15.120735,16.36760404545,15.271442,4.6642009,4.034637,9.7249419,6.672798,0,0,0,0
"Hacd1",11.152492,14.407045,15.263529,14.91689935,7.48238,9.15354,13.725452,13.129103,0,0,0,0
"Hacd2",14.2835,14.7245,12.9135,12.8751,21.4166,24.1199,30.772,31.0606,0,0,0,0
"Hacd3",30.7356,31.8691,8.75494,10.6612,30.3985,34.9357,23.8793,31.1131,0,0,0,0
"Hacd4",89.618503,78.067531,35.086745,31.629919,35.139147,31.72215,31.538995,24.257027,0,0,0,0
